"Name","Module","GraphCmdName","GraphModuleName","AadParamName","GraphParamName","GraphScopesApplication","GraphScopesDelegate","ApiUri"
"Set-AzureADUser","AzureAD","Update-MgUser","Microsoft.Graph.Users","AgeGroup","AgeGroup","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite User.ReadWrite.All",
"Set-AzureADUser","AzureAD","Update-MgUser","Microsoft.Graph.Users","UserPrincipalName","UserPrincipalName","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite User.ReadWrite.All",
"Set-AzureADUser","AzureAD","Update-MgUser","Microsoft.Graph.Users","PasswordProfile","PasswordProfile","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite User.ReadWrite.All",
"Set-AzureADUser","AzureAD","Update-MgUser","Microsoft.Graph.Users","OtherMails","OtherMails","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite User.ReadWrite.All",
"Set-AzureADUser","AzureAD","Update-MgUser","Microsoft.Graph.Users","JobTitle","JobTitle","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite User.ReadWrite.All",
"Set-AzureADUser","AzureAD","Update-MgUser","Microsoft.Graph.Users","Department","Department","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite User.ReadWrite.All",
"Set-AzureADUser","AzureAD","Update-MgUser","Microsoft.Graph.Users","City","City","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite User.ReadWrite.All",
"Set-AzureADUser","AzureAD","Update-MgUser","Microsoft.Graph.Users","TelephoneNumber","","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite User.ReadWrite.All",
"Set-AzureADUser","AzureAD","Update-MgUser","Microsoft.Graph.Users","PhysicalDeliveryOfficeName","","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite User.ReadWrite.All",
"Set-AzureADUser","AzureAD","Update-MgUser","Microsoft.Graph.Users","ImmutableId","","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite User.ReadWrite.All",
"Set-AzureADUser","AzureAD","Update-MgUser","Microsoft.Graph.Users","State","State","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite User.ReadWrite.All",
"Set-AzureADUser","AzureAD","Update-MgUser","Microsoft.Graph.Users","Surname","Surname","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite User.ReadWrite.All",
"Set-AzureADUser","AzureAD","Update-MgUser","Microsoft.Graph.Users","UserState","","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite User.ReadWrite.All",
"Set-AzureADUser","AzureAD","Update-MgUser","Microsoft.Graph.Users","CreationType","CreationType","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite User.ReadWrite.All",
"Set-AzureADUser","AzureAD","Update-MgUser","Microsoft.Graph.Users","AccountEnabled","AccountEnabled","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite User.ReadWrite.All",
"Set-AzureADUser","AzureAD","Update-MgUser","Microsoft.Graph.Users","IsCompromised","","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite User.ReadWrite.All",
"Set-AzureADUser","AzureAD","Update-MgUser","Microsoft.Graph.Users","UserType","UserType","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite User.ReadWrite.All",
"Set-AzureADUser","AzureAD","Update-MgUser","Microsoft.Graph.Users","GivenName","GivenName","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ManageIdentities.All User.ReadWrite User.ReadWrite.All",
"Set-AzureADUserExtension","AzureAD","Update-MgUserExtension","Microsoft.Graph.Users","ExtensionValue","",,,
"Set-AzureADUserExtension","AzureAD","Update-MgUserExtension","Microsoft.Graph.Users","ObjectId","",,,
"Set-AzureADUserExtension","AzureAD","Update-MgUserExtension","Microsoft.Graph.Users","ExtensionName","",,,
"Set-AzureADUserExtension","AzureAD","Update-MgUserExtension","Microsoft.Graph.Users","ExtensionNameValues","",,,
"Set-AzureADUserLicense","AzureAD","Set-MgUserLicense","Microsoft.Graph.Users.Actions","AssignedLicenses","","Directory.ReadWrite.All User.ReadWrite.All","Directory.ReadWrite.All User.ReadWrite.All",
"Set-AzureADUserLicense","AzureAD","Set-MgUserLicense","Microsoft.Graph.Users.Actions","ObjectId","","Directory.ReadWrite.All User.ReadWrite.All","Directory.ReadWrite.All User.ReadWrite.All",
"Set-AzureADUserManager","AzureAD","Set-MgUserManagerByRef","Microsoft.Graph.Users","RefObjectId","","Directory.ReadWrite.All User.ReadWrite.All","Directory.AccessAsUser.All Directory.ReadWrite.All User.ReadWrite.All",
"Set-AzureADUserManager","AzureAD","Set-MgUserManagerByRef","Microsoft.Graph.Users","ObjectId","","Directory.ReadWrite.All User.ReadWrite.All","Directory.AccessAsUser.All Directory.ReadWrite.All User.ReadWrite.All",
"Set-AzureADUserPassword","AzureAD","Update-MgUserPassword","Microsoft.Graph.Users.Actions","ObjectId","",,"Directory.AccessAsUser.All",
"Set-AzureADUserPassword","AzureAD","Update-MgUserPassword","Microsoft.Graph.Users.Actions","Password","",,"Directory.AccessAsUser.All",
"Set-AzureADUserPassword","AzureAD","Update-MgUserPassword","Microsoft.Graph.Users.Actions","ForceChangePasswordNextLogin","",,"Directory.AccessAsUser.All",
"Set-AzureADUserPassword","AzureAD","Update-MgUserPassword","Microsoft.Graph.Users.Actions","EnforceChangePasswordPolicy","",,"Directory.AccessAsUser.All",
"Set-AzureADUserThumbnailPhoto","AzureAD","Set-MgUserPhotoContent","Microsoft.Graph.Users","ImageByteArray","",,"User.ReadWrite",
"Set-AzureADUserThumbnailPhoto","AzureAD","Set-MgUserPhotoContent","Microsoft.Graph.Users","FilePath","",,"User.ReadWrite",
"Set-AzureADUserThumbnailPhoto","AzureAD","Set-MgUserPhotoContent","Microsoft.Graph.Users","FileStream","",,"User.ReadWrite",
"Set-AzureADUserThumbnailPhoto","AzureAD","Set-MgUserPhotoContent","Microsoft.Graph.Users","ObjectId","",,"User.ReadWrite",
"Update-AzureADSignedInUserPassword","AzureAD","Update-MgUserPassword","Microsoft.Graph.Users.Actions","CurrentPassword","CurrentPassword",,"Directory.AccessAsUser.All",
"Update-AzureADSignedInUserPassword","AzureAD","Update-MgUserPassword","Microsoft.Graph.Users.Actions","NewPassword","NewPassword",,"Directory.AccessAsUser.All",
"Add-AzureADAdministrativeUnitMember","AzureADPreview","",,"ObjectId","","","",
"Add-AzureADAdministrativeUnitMember","AzureADPreview","",,"RefObjectId","","","",
"Add-AzureADApplicationOwner","AzureADPreview","New-MgApplicationOwnerByRef","Microsoft.Graph.Applications","ObjectId","","Application.ReadWrite.All Directory.Read.All","Application.ReadWrite.All Directory.AccessAsUser.All Directory.Read.All",
"Add-AzureADApplicationOwner","AzureADPreview","New-MgApplicationOwnerByRef","Microsoft.Graph.Applications","RefObjectId","","Application.ReadWrite.All Directory.Read.All","Application.ReadWrite.All Directory.AccessAsUser.All Directory.Read.All",
"Add-AzureADApplicationPolicy","AzureADPreview","",,"Id","","","",
"Add-AzureADApplicationPolicy","AzureADPreview","",,"RefObjectId","","","",
"Add-AzureADDeviceRegisteredOwner","AzureADPreview","New-MgDeviceRegisteredOwnerByRef","Microsoft.Graph.Identity.DirectoryManagement","ObjectId","",,"Directory.AccessAsUser.All",
"Add-AzureADDeviceRegisteredOwner","AzureADPreview","New-MgDeviceRegisteredOwnerByRef","Microsoft.Graph.Identity.DirectoryManagement","RefObjectId","",,"Directory.AccessAsUser.All",
"Add-AzureADDeviceRegisteredUser","AzureADPreview","New-MgDeviceRegisteredUserByRef","Microsoft.Graph.Identity.DirectoryManagement","ObjectId","",,"Directory.AccessAsUser.All",
"Add-AzureADDeviceRegisteredUser","AzureADPreview","New-MgDeviceRegisteredUserByRef","Microsoft.Graph.Identity.DirectoryManagement","RefObjectId","",,"Directory.AccessAsUser.All",
"Add-AzureADDirectoryRoleMember","AzureADPreview","New-MgDirectoryRoleMemberByRef","Microsoft.Graph.Identity.DirectoryManagement","ObjectId","","RoleManagement.ReadWrite.Directory","Directory.AccessAsUser.All RoleManagement.ReadWrite.Directory",
"Add-AzureADDirectoryRoleMember","AzureADPreview","New-MgDirectoryRoleMemberByRef","Microsoft.Graph.Identity.DirectoryManagement","RefObjectId","","RoleManagement.ReadWrite.Directory","Directory.AccessAsUser.All RoleManagement.ReadWrite.Directory",
"Add-AzureADGroupMember","AzureADPreview","New-MgGroupMember","Microsoft.Graph.Groups","ObjectId","",,,
"Add-AzureADGroupMember","AzureADPreview","New-MgGroupMember","Microsoft.Graph.Groups","RefObjectId","",,,
"Add-AzureADGroupOwner","AzureADPreview","New-MgGroupOwnerByRef","Microsoft.Graph.Groups","ObjectId","","Directory.ReadWrite.All Group.ReadWrite.All","Directory.AccessAsUser.All Directory.ReadWrite.All Group.ReadWrite.All",
"Add-AzureADGroupOwner","AzureADPreview","New-MgGroupOwnerByRef","Microsoft.Graph.Groups","RefObjectId","","Directory.ReadWrite.All Group.ReadWrite.All","Directory.AccessAsUser.All Directory.ReadWrite.All Group.ReadWrite.All",
"Add-AzureADMSAdministrativeUnitMember","AzureADPreview","New-MgDirectoryAdministrativeUnitMemberByRef","Microsoft.Graph.Identity.DirectoryManagement","Id","","AdministrativeUnit.ReadWrite.All","AdministrativeUnit.ReadWrite.All Directory.AccessAsUser.All",
"Add-AzureADMSAdministrativeUnitMember","AzureADPreview","New-MgDirectoryAdministrativeUnitMemberByRef","Microsoft.Graph.Identity.DirectoryManagement","RefObjectId","","AdministrativeUnit.ReadWrite.All","AdministrativeUnit.ReadWrite.All Directory.AccessAsUser.All",
"Add-AzureADMSApplicationOwner","AzureADPreview","New-MgApplicationOwnerByRef","Microsoft.Graph.Applications","ObjectId","","Application.ReadWrite.All Directory.Read.All","Application.ReadWrite.All Directory.AccessAsUser.All Directory.Read.All",
"Add-AzureADMSApplicationOwner","AzureADPreview","New-MgApplicationOwnerByRef","Microsoft.Graph.Applications","RefObjectId","","Application.ReadWrite.All Directory.Read.All","Application.ReadWrite.All Directory.AccessAsUser.All Directory.Read.All",
"Add-AzureADMScustomSecurityAttributeDefinitionAllowedValues","AzureADPreview","",,"IsActive","","","",
"Add-AzureADMScustomSecurityAttributeDefinitionAllowedValues","AzureADPreview","",,"CustomSecurityAttributeDefinitionId","","","",
"Add-AzureADMScustomSecurityAttributeDefinitionAllowedValues","AzureADPreview","",,"Id","","","",
"Add-AzureADMSFeatureRolloutPolicyDirectoryObject","AzureADPreview","",,"Id","","","",
"Add-AzureADMSFeatureRolloutPolicyDirectoryObject","AzureADPreview","",,"RefObjectId","","","",
"Add-AzureADMSLifecyclePolicyGroup","AzureADPreview","New-MgGroupLifecyclePolicy","Microsoft.Graph.Groups","Id","Id","Directory.ReadWrite.All","Directory.ReadWrite.All",
"Add-AzureADMSLifecyclePolicyGroup","AzureADPreview","New-MgGroupLifecyclePolicy","Microsoft.Graph.Groups","GroupId","","Directory.ReadWrite.All","Directory.ReadWrite.All",
"Add-AzureADMSPrivilegedResource","AzureADPreview","",,"ExternalId","","","",
"Add-AzureADMSPrivilegedResource","AzureADPreview","",,"ProviderId","","","",
"Add-AzureADMSScopedRoleMembership","AzureADPreview","New-MgDirectoryRoleScopedMember","Microsoft.Graph.Identity.DirectoryManagement","RoleId","RoleId",,,
"Add-AzureADMSScopedRoleMembership","AzureADPreview","New-MgDirectoryRoleScopedMember","Microsoft.Graph.Identity.DirectoryManagement","RoleMemberInfo","RoleMemberInfo",,,
"Add-AzureADMSScopedRoleMembership","AzureADPreview","New-MgDirectoryRoleScopedMember","Microsoft.Graph.Identity.DirectoryManagement","Id","Id",,,
"Add-AzureADMSScopedRoleMembership","AzureADPreview","New-MgDirectoryRoleScopedMember","Microsoft.Graph.Identity.DirectoryManagement","AdministrativeUnitId","AdministrativeUnitId",,,
"Add-AzureADMSServicePrincipalDelegatedPermissionClassification","AzureADPreview","New-MgServicePrincipalDelegatedPermissionClassification","Microsoft.Graph.Applications","ServicePrincipalId","ServicePrincipalId",,,
